TimeStamp,Temperature_C,Humidity_%,Vibration_mms,Power_kW
276,53.0,1.5957650403599088,0.5675018084969602,1.4626291155245652
277,34.28526645768025,44.21559505448744,1.2502379888938913,4.95651589069202
278,44.0,99.49170783367502,1.2638453271773438,1.0901697910298225
279,34.28526645768025,97.7306434950205,1.1227730238275204,3.702856743273659
280,26.0,57.999599773518575,1.3548242419322416,2.0198490678417014
281,50.0,63.64379982113717,0.8341333527768544,3.9554074447617142
282,35.0,38.10838820218555,1.2086695768506046,2.9836851558857167
283,13.0,5.225289437051083,0.5383424788070432,1.8268235101646104
284,18.0,48.36883440874636,0.8207139488647462,4.217606428522932
285,45.0,87.87994358390323,0.8923967189535925,1.6323250218273064
286,41.0,44.06578450818841,1.2421848678926752,2.2853445549377613
287,37.0,78.4988826452738,1.2172042471946023,2.2236256987274823
288,40.0,68.71103966705554,0.9299469896796853,2.953697010866238
289,28.0,79.35912431753876,0.607603650283688,4.124594856989474
290,34.0,27.65464122168053,1.0024286604105954,1.1714670706102963
291,45.0,86.85969297906027,1.4239978160235762,2.9836851558857167
292,26.0,58.4936331884647,1.0060460853522837,2.629262548712516
293,37.0,20.14883261755709,0.60971000859342,2.148729582944437
294,16.0,43.1984865634133,0.7572871757562023,4.8897270094360845
295,55.0,78.93987097943841,0.8352389828956791,1.493895536828814
296,12.0,33.76969832874997,1.069518205699007,3.1208397019590426
297,45.0,72.64649858813144,0.6882848687432997,2.677367338011904
298,22.0,42.02698471683824,0.9723072344838428,1.4323942587165428
299,14.0,90.73677780899423,1.3886844130987548,3.890517493312297
300,25.0,27.2587991038456,0.7490211582219518,2.890547276780679
301,16.0,81.33584462562239,1.3646416386244933,3.1987284498046016
302,33.0,59.26098729141847,1.2887511641039984,3.508049090792704
303,36.0,41.80378626395708,1.289469731496628,2.491833379805924
304,59.0,15.13233593413431,1.431616886674396,4.090996729823819
305,47.0,30.18444538415748,1.2071071947184562,3.437311557263174
306,29.0,30.149690193805437,1.0943759193641642,1.2953389579913228
307,60.0,41.3610575105255,0.9897168208132066,1.9997178070248087
308,35.0,51.52794286359816,0.6856819831643477,3.300869158329381
309,53.0,38.56743592795194,1.404157191997488,2.346624562678213
310,43.0,38.88454019174547,0.6398944169225274,4.05122757142963
311,14.0,45.58111643621263,0.9413818918757304,4.074837390061794
312,25.0,39.1925549405985,0.8156128175540726,3.307830393158252
313,36.0,0.8963390235083524,0.5781746585065068,1.966257261802624
314,37.0,22.24580612488981,1.2528674339962,2.514822876057147
315,35.0,63.06673826842236,1.1717008699175124,2.867287727962944
316,37.0,52.97557963493389,1.1951430919692363,4.329360136899758
317,41.0,91.67823404350185,0.6552547817772544,1.2262888305181607
318,54.0,53.67263257551258,1.0389979656129336,3.2764687321250494
319,34.28526645768025,24.59418992947695,0.5984113713536497,3.583345790188801
320,34.28526645768025,68.8058866233412,1.3162016837324573,3.1698185830384693
321,34.28526645768025,8.651744784772841,0.7293899383005554,4.249842069495887
322,17.0,30.24104405003293,0.576733537439218,4.441919744755942
323,11.0,3.980806494510092,0.9656803276914256,2.9836851558857167
324,14.0,11.943811126664716,0.5545899610403281,1.2267256176400545
325,40.0,75.56801368737051,0.8506050749149572,2.4525657791657145
326,10.0,81.3715157026447,1.043052214566377,2.9836851558857167
327,40.0,71.01862432016462,0.6250309824081678,3.8327426327697793
328,17.0,63.96990601713133,0.8904482019260308,3.4797125993706604
329,41.0,25.45779356229533,0.7929630617678889,4.44936365214345
330,59.0,65.1395533300922,1.4668716335350305,1.031563841898241
331,30.0,33.95037768500564,1.1849297346477532,1.6212295228834823
332,42.0,42.211915775563945,0.9507172750783432,4.919187271967044
333,19.0,16.934226338731108,1.3749756216994582,3.8343241752595776
334,19.0,29.47504609669016,0.9568355077695644,2.5621717605454486
335,23.0,88.77044970665776,1.3996664466482418,3.5771484335196577
336,58.0,57.09807927207208,1.1014915754722456,2.9836851558857167
337,52.0,45.77155736964141,0.6370243095714064,4.200064121072361
338,55.0,26.16838361828897,1.3965771365462434,4.3039931268609095
339,54.0,48.0915070218166,1.0729137314628554,2.6409109942108198
340,58.0,8.387891894963595,1.0247678746384732,3.1307166284301697
341,29.0,51.37287272870902,0.8258176044942992,1.334515602476694
342,15.0,6.606392866479616,1.1419035319232675,4.428822668181836
343,36.0,48.36883440874636,0.7786225152442775,3.438610578639454
344,29.0,88.28228007066532,0.8557804881684732,3.2836112660451
345,20.0,36.344407199924056,1.1624432838616343,3.437613832598309
346,37.0,94.7165259883265,1.0347495769750048,2.6141722454238696
347,34.28526645768025,43.727128734829655,1.336452843193142,2.2747708781111986
348,51.0,19.68009769509009,0.9568333254532768,4.277975463193787
349,35.0,92.2993578340959,1.076795039168089,1.324202000692991
350,57.0,62.072956250824205,0.6528697148023702,1.3117640829419717
351,34.28526645768025,21.555809465548137,1.4421937015976782,4.91204318647051
352,52.0,42.362113976863846,1.434292492025448,4.209954699406069
353,42.0,48.75195890773077,0.6922315490170189,1.123380491342529
354,57.0,33.307637087125705,0.9824414586649378,1.0972541960943598
355,53.0,48.36883440874636,0.9601407559388252,2.5465174947473206
356,55.0,10.548182533625528,0.7306299740835224,4.294410695030528
357,46.0,15.528896177824937,0.9764220559788266,2.471162353924373
358,24.0,48.72875351989445,0.7149305827541408,4.939128786202888
359,51.0,44.60331497053794,0.972542204246274,4.551908954619353
360,34.28526645768025,57.80721067971929,0.5470747544622813,4.13205923541075
361,24.0,44.64159366293548,0.6139792687587147,4.703184208623762
362,15.0,94.03161468419808,0.5343337159063879,2.9836851558857167
363,39.0,65.42055186357216,1.329995216506081,2.9078921770819104
364,11.0,83.9375474864964,1.403739720526978,1.3442443058096516
365,41.0,51.291917588077496,1.4164236584609695,2.5603523328358437
366,58.0,59.508837608799055,0.5280721123943511,3.390783266172308
367,12.0,34.89760881238675,1.2245268247382075,3.560354239299909
368,55.0,22.844897765090987,0.7680136900902432,1.8359390332845056
369,40.0,41.94983666647511,1.1765949350610678,1.3802985024626464
370,59.0,14.177984605668382,0.7916158587898707,4.038139484046475
371,39.0,79.38973261820527,0.8265786853314725,2.8220921837043327
372,28.0,88.949633204178,1.1433083994811468,4.939412137289924
373,27.0,8.98997104114817,1.0316152206372498,2.181799933854571
374,59.0,65.03694781269722,1.414517805332561,2.6486372654597186
375,19.0,97.7654555130299,0.9655683009748544,3.479766412509746
376,24.0,40.33908062297298,0.8660333512067487,4.948329684932689
377,18.0,88.28745022106659,0.8508864547444976,3.964393702325747
378,12.0,50.01124670467757,1.0028719866370563,1.5243592603225324
379,30.0,58.4154668544063,1.2965134208243847,1.4987539924558075
380,43.0,71.0760289497093,1.102227585003246,3.235813095875403
381,48.0,17.468668969156575,0.8123313263430961,3.573398510499567
382,13.0,82.32603234545114,0.6292920288507272,2.372035270550098
383,10.0,79.07139304421527,1.198514386181888,4.212863947902278
384,43.0,13.078919147805257,1.3626428067524912,2.4701949493998785
385,18.0,3.043425404179345,0.9549211497421866,2.21424943636159
386,55.0,30.204423741785703,1.431316774410737,3.6352036773154297
387,32.0,44.82407323514936,1.473205965393963,2.6635338192457394
388,15.0,48.36883440874636,0.8153625582942635,3.2251887523859177
389,13.0,36.2162332810322,0.9480178528869072,4.541291640155944
390,33.0,6.787999333766182,0.5756842516026681,4.544805511729931
391,29.0,7.308488821674841,1.0130888599559138,4.654329407932398
392,44.0,85.30962626542852,1.0323338733798542,4.335581466904053
393,32.0,10.20555369516578,0.5251383921853501,1.712382308762447
394,23.0,37.63850925440882,1.4175291919518132,2.397564955411028
395,33.0,4.438425097731047,0.8374249547519611,2.046714904894778
396,24.0,71.32583281768572,1.3471088543849157,4.607152489913413
397,13.0,92.72704882454094,0.9781770562879474,1.4834536263016616
398,39.0,88.94706241734711,1.4646918379794394,1.9705664857945933
399,13.0,60.73628738586995,1.0387369887510758,4.035704233416588
400,15.0,86.15534569313687,0.7268269129007505,1.834826435791547
401,60.0,80.5722154365767,0.9926308537993196,1.2630654018893988
402,15.0,49.91092347858636,0.8783565221232287,4.576807530992409
403,52.0,65.04191997670405,0.7690901389115313,1.4861447533205423
404,46.0,68.27996858227417,0.7543956230999433,2.224952162241346
405,50.0,21.379158867004435,1.3599153024417991,2.310835297683623
406,35.0,79.80604874012292,0.542829050938395,3.7052343247904895
407,28.0,35.7922340447521,1.1253900195348536,1.5457204844659498
408,34.28526645768025,3.391226198924424,0.8857429842944,2.561859889638608
409,12.0,43.22273914420841,1.344599231292417,4.865803369964212
410,46.0,78.72509017786294,1.4174178355174922,3.868088367603962
411,22.0,13.900923059545676,1.003461321235018,4.215572189524569
412,21.0,11.99347898371802,1.003461321235018,3.313759623658716
413,20.0,93.941294559545,1.0155856236422032,4.804095146218382
414,46.0,81.34973595789403,1.1115861691197773,3.2302845148147816
415,48.0,26.37225915188686,0.8605024451126715,3.29807303160281
416,50.0,48.2169249566238,1.3421627265852234,4.3256455993519385
417,57.0,27.27810696509072,1.3189667069438564,3.526613126430567
418,45.0,39.10462459047326,1.2944987044908265,1.7127507754188755
419,12.0,13.091741589437344,0.9869780966540064,4.517971094866104
420,19.0,52.66373797476513,0.5231790082818321,1.9367620766540077
421,17.0,95.53708455461074,0.7410596196552828,4.826122266844292
422,37.0,99.71641772859527,0.9254086985824398,2.9836851558857167
423,49.0,50.03766097432507,0.7180112214370978,3.119383385689327
424,24.0,62.35233534708245,0.5970942263880957,3.0632116150783864
425,34.0,36.78392140582498,0.7371479706911622,1.2267478784626
426,52.0,0.0855656464349596,1.141900940880336,3.1889546139128893
427,36.0,77.77199753828475,0.5955008491881344,1.6169419389982471
428,16.0,55.061649600859454,0.6548998993542782,2.560910402200592
429,11.0,90.88982277168611,1.142542839770016,2.271853916301407
430,14.0,37.88061460822975,0.6231791925837151,3.078123397615784
431,42.0,55.79040037578228,0.5131391096802789,1.3275324229557035
432,32.0,17.934143108753766,0.8023755962399812,4.219662353123136
433,12.0,38.22047585394773,1.3842381359209392,1.692044608846048
434,26.0,69.41351580117473,0.5070849146211238,2.207571920925977
435,54.0,20.448656551347845,1.0712247977086884,2.4803999452408685
436,34.28526645768025,11.84570773473652,1.3147934469065454,3.907391914389344
437,10.0,43.6370147319393,1.2919738995553174,4.729017724747951
438,58.0,13.40549846994855,1.2538230852254089,1.806293151835098
439,46.0,99.96841447002492,0.558643193883367,3.5748873250602737
440,10.0,34.60425144411642,0.8659274747529354,4.202581649752977
441,24.0,84.62890013746966,1.2320954014368248,1.7483083323548634
442,47.0,58.60125879325883,0.8860720670233586,1.3118423595425903
